"film_id","year","length","budget","votes","genre","rating","high_rating","years_since"
55061,1999,95,13.8,68,"Drama",5.9,"0",26
52419,1967,105,9.9,1999,"Drama",4.9,"0",58
38253,1989,168,13,7,"Action",4.5,"0",36
40462,2000,75,5.9,35,"Action",2.8,"0",25
31093,1989,85,11.8,8,"Comedy",7.9,"1",36
19432,2000,104,16.3,42,"Documentary",7.9,"1",25
49514,1942,74,7.5,12,"Action",4.1,"0",83
5266,1926,95,14.7,33,"Comedy",8.4,"1",99
3998,1986,89,11.2,32,"Drama",4.7,"0",39
31353,1915,11,13.4,5,"Action",2.4,"0",110
729,1999,146,11.9,46,"Action",5.2,"0",26
12406,1990,105,14.7,11,"Drama",4.6,"0",35
46314,1989,89,15.4,19,"Comedy",7.8,"1",36
42557,1995,109,11.4,106,"Drama",4.7,"0",30
27871,1932,7,10.6,16,"Animation",2.2,"0",93
24627,1932,7,12.7,26,"Animation",8,"1",93
21085,1970,34,14.8,397,"Animation",7.6,"1",55
52446,1937,109,11.1,122,"Comedy",1.6,"0",88
48364,1979,84,13.1,44,"Comedy",8,"1",46
40743,2000,84,12.4,71,"Comedy",2.9,"0",25
30314,1990,92,17.8,13,"Action",7.6,"1",35
42108,1974,111,14.5,9,"Drama",5.1,"0",51
22047,1981,91,8.4,8,"Drama",4.2,"0",44
35630,2002,75,9.2,6,"Drama",4.2,"0",23
22755,1937,61,15.8,5,"Drama",4.2,"0",88
3479,1959,72,11.7,94,"Action",6,"0",66
4494,1996,82,16.3,9,"Documentary",8.1,"1",29
15799,1998,93,13.4,28,"Action",4.7,"0",27
27913,1953,100,15.9,98,"Action",4.9,"0",72
25263,1985,100,10.8,21,"Drama",6,"0",40
20571,1999,100,15.1,1445,"Drama",3.9,"0",26
54829,1992,15,13.8,37,"Comedy",8,"1",33
18321,1995,96,11.2,709,"Drama",4.6,"0",30
37876,1975,133,15.8,70234,"Drama",3.6,"0",50
38152,1985,94,11.2,26,"Action",5,"0",40
57887,2002,70,9.1,27,"Documentary",8,"1",23
22066,1994,92,13.3,25,"Action",5.7,"0",31
54172,2003,6,6.5,27,"Drama",7.7,"1",22
42825,1953,88,9.9,19,"Comedy",8.3,"1",72
12418,1996,27,12.4,7,"Short",7.4,"1",29
37511,1954,90,12.5,5,"Comedy",8.5,"1",71
26416,2001,18,12,7,"Comedy",8,"1",24
32887,2003,88,11.4,2765,"Action",8,"1",22
3137,1986,86,11.3,70,"Action",4.2,"0",39
43445,2000,91,8.6,185,"Drama",3.2,"0",25
19778,1974,91,13.8,529,"Action",4.5,"0",51
52285,2001,8,10.7,13,"Short",8.1,"1",24
16493,1972,53,7.4,67,"Action",2.4,"0",53
16061,1984,94,13.5,16,"Comedy",7.5,"1",41
23739,2000,100,11.1,30,"Action",3.4,"0",25
15747,2004,96,14.8,2502,"Comedy",3.5,"0",21
23008,1978,95,11.8,9,"Action",4.5,"0",47
45389,1993,110,14.4,7771,"Drama",6,"0",32
36598,1975,140,14.1,30,"Drama",4.6,"0",50
2715,1986,103,9,40,"Drama",2.8,"0",39
7952,1985,86,10.2,33,"Documentary",8,"1",40
22615,1968,103,11.7,797,"Drama",4.8,"0",57
7023,1994,13,13.4,457,"Comedy",8.2,"1",31
31567,1974,91,14.9,21,"Comedy",8.4,"1",51
52638,1967,70,12.9,33,"Documentary",8,"1",58
43247,1981,110,12.6,141,"Comedy",8.3,"1",44
20451,1993,60,9.8,12,"Documentary",7.9,"1",32
2635,1977,91,10.8,335,"Comedy",7.7,"1",48
16170,1988,106,16.2,391,"Drama",4.7,"0",37
12259,1963,96,14.9,130,"Drama",4.3,"0",62
34531,2003,169,11.3,66,"Action",2.5,"0",22
20494,1940,80,11.9,683,"Comedy",7.7,"1",85
47220,1996,87,14.1,122,"Drama",3,"0",29
58002,1999,96,13.2,38,"Drama",4.8,"0",26
7169,2003,172,7.9,25,"Comedy",4.3,"0",22
49947,1979,3,10.8,7,"Short",8.2,"1",46
54251,1995,94,15.5,95,"Comedy",7.9,"1",30
7877,2000,70,13.2,7,"Comedy",8.1,"1",25
34112,2002,13,9.3,45,"Short",8,"1",23
54925,1985,122,13.9,141,"Comedy",8,"1",40
32237,1968,105,8.4,16,"Drama",5.3,"0",57
548,2003,119,7.4,8,"Action",2.5,"0",22
11642,1984,112,14.2,1058,"Drama",5.4,"0",41
32114,1972,93,11.6,66,"Drama",4.2,"0",53
30685,1998,93,9.9,42,"Action",3.7,"0",27
6695,1932,70,15.2,5,"Action",4.9,"0",93
21721,2002,112,11.4,12609,"Drama",3.8,"0",23
30613,1988,45,11.2,44,"Drama",2.4,"0",37
31919,1955,119,13.4,161,"Drama",4.1,"0",70
50265,2000,24,14.9,7,"Drama",7.7,"1",25
40631,1985,84,10.3,77,"Comedy",8,"1",40
4778,1918,133,13.5,13,"Documentary",8.6,"1",107
26937,1977,118,16.8,1058,"Drama",4.3,"0",48
1518,1997,40,16.7,112,"Documentary",8,"1",28
27027,1991,116,8.4,25,"Comedy",4.5,"0",34
42602,1978,90,13.1,7,"Comedy",7.9,"1",47
39715,1950,6,12.2,7,"Animation",8.4,"1",75
10973,1985,90,9.1,92,"Action",3.4,"0",40
8230,1985,80,12,293,"Comedy",8.1,"1",40
5670,1998,73,11.8,10,"Documentary",8.9,"1",27
32552,1936,123,11,253,"Drama",4,"0",89
48933,1980,91,8.8,2148,"Comedy",4.7,"0",45
24102,2003,102,5.8,1537,"Comedy",4,"0",22
25791,1987,107,14.6,3479,"Comedy",7.6,"1",38
13337,1942,8,14.6,266,"Animation",8.2,"1",83
13060,1972,88,13.9,40,"Action",3.7,"0",53
28982,1997,95,11,5,"Drama",3,"0",28
36731,1950,106,7.7,264,"Drama",5.3,"0",75
52119,2003,240,8.8,14,"Documentary",4.7,"0",22
45826,1953,81,6.2,19,"Action",4.5,"0",72
5083,1983,89,10.8,14,"Comedy",8.2,"1",42
3714,1944,30,10.5,129,"Drama",8.5,"1",81
11330,1916,34,11.7,186,"Comedy",8.1,"1",109
8445,1937,9,9.5,7,"Comedy",8,"1",88
58620,1998,83,12.8,25,"Drama",4,"0",27
52971,1994,83,8.1,208,"Comedy",4,"0",31
12561,1972,91,7.6,10,"Drama",3.7,"0",53
55396,1942,7,13.8,11,"Animation",7.3,"1",83
7837,1998,83,11,19,"Drama",2.7,"0",27
1123,1989,105,12.4,7,"Action",4.9,"0",36
40769,1936,7,15.6,5,"Animation",7.4,"1",89
54138,1968,86,12.3,60,"Drama",4.9,"0",57
52160,1956,94,11.9,17,"Action",2.7,"0",69
7999,2004,57,8.9,5,"Documentary",7.4,"1",21
27823,1984,80,11.3,20,"Action",4.7,"0",41
54033,1973,100,15.5,34,"Action",8.3,"1",52
31463,1930,115,7.5,102,"Comedy",4.7,"0",95
44544,1933,21,11.6,9,"Comedy",7.8,"1",92
49910,1997,85,4.5,27,"Comedy",1.8,"0",28
3138,1986,88,9.6,1737,"Comedy",3,"0",39
38865,1993,108,12.2,19,"Comedy",8.1,"1",32
4884,1995,105,7.8,9618,"Drama",4.2,"0",30
26931,1989,10,11.5,30,"Animation",8.4,"1",36
57265,1963,91,10.8,330,"Action",2,"0",62
28927,1996,93,8.1,994,"Comedy",5.4,"0",29
53717,1934,91,14.5,446,"Comedy",7.6,"1",91
54129,1999,105,8.2,26,"Action",4.8,"0",26
22076,2002,5,10,10,"Drama",7.9,"1",23
1162,1904,3,8,66,"Comedy",8.4,"1",121
36905,1959,129,6,198,"Action",5.6,"0",66
11351,1936,7,12.5,87,"Animation",8,"1",89
40675,1980,97,9.3,6,"Comedy",5.2,"0",45
35134,1996,20,5.9,38,"Short",8.2,"1",29
22606,1981,101,13.9,467,"Action",3.4,"0",44
26961,1996,124,11.1,148,"Drama",2.9,"0",29
55460,1956,65,10.1,213,"Drama",6.2,"0",69
32484,2001,102,10,42,"Drama",4.6,"0",24
14161,2000,94,12.5,64,"Action",3.7,"0",25
38104,1957,5,9.4,14,"Documentary",8.2,"1",68
16644,1954,104,16.8,412,"Drama",3.4,"0",71
36203,1924,97,11.3,269,"Drama",5.4,"0",101
54156,1903,1,12.8,5,"Comedy",7.7,"1",122
41027,1970,90,8.2,6,"Drama",3.3,"0",55
50340,1966,6,5.4,14,"Animation",4.4,"0",59
21047,1987,105,10.2,13,"Drama",3.6,"0",38
22942,1994,91,12.9,171,"Action",3.9,"0",31
5196,1996,95,12.7,43,"Drama",3.5,"0",29
24384,1997,86,11.6,52,"Action",5.6,"0",28
41219,1997,16,15.7,7,"Short",8,"1",28
29299,2001,95,10.3,70,"Action",3.7,"0",24
51865,1950,106,6.4,149,"Drama",3.2,"0",75
28416,2004,82,15.2,7,"Documentary",7.9,"1",21
51387,2003,98,10.1,9587,"Action",2.2,"0",22
57120,1969,81,15,9,"Action",3,"0",56
11181,1955,7,9.2,7,"Animation",7.1,"1",70
40819,1999,89,13,328,"Action",4.5,"0",26
35480,1944,75,13.6,19,"Action",3.8,"0",81
24936,1994,107,10.5,442,"Drama",3.4,"0",31
32543,1935,84,11.3,8,"Drama",2.7,"0",90
15573,1990,105,8.8,27017,"Drama",4.4,"0",35
9208,1989,176,9.2,11,"Documentary",3.6,"0",36
48423,1938,110,9.7,49,"Action",4.5,"0",87
35965,1909,14,13.1,67,"Drama",7.8,"1",116
57997,2004,88,13.3,152,"Drama",5,"0",21
39325,1988,86,11.1,79,"Comedy",7.6,"1",37
23014,1931,72,13.4,5,"Action",2.7,"0",94
22748,1908,6,12.5,6,"Drama",8.5,"1",117
43949,1992,17,8.9,10,"Short",7.6,"1",33
38055,1924,64,12.2,14,"Comedy",8.3,"1",101
58155,1975,93,15,5,"Drama",4.2,"0",50
36074,1935,60,11,38,"Action",2.9,"0",90
55110,1992,105,9,5,"Drama",4,"0",33
58614,1992,90,18.6,55,"Action",7.7,"1",33
32878,1977,88,14.3,9,"Action",3.1,"0",48
30862,1970,93,9.9,8,"Comedy",5.2,"0",55
27278,2001,110,11.2,7,"Action",3.4,"0",24
53408,2005,98,10,26,"Action",6.4,"0",20
57762,1989,80,11.8,5,"Action",3.6,"0",36
17377,1998,118,12.4,21484,"Comedy",4,"0",27
6551,1988,93,18.6,79,"Action",8.5,"1",37
32468,1976,75,17.6,48,"Drama",3.8,"0",49
42253,1930,90,9.6,27,"Drama",5.6,"0",95
21304,1944,82,7.4,36,"Action",3.6,"0",81
22973,1958,87,9.6,31,"Comedy",5.9,"0",67
49722,1985,102,6.7,2520,"Drama",4.6,"0",40
19511,2002,180,10.7,97,"Documentary",7.8,"1",23
36423,1962,90,11.5,199,"Action",4.1,"0",63
6207,2001,8,6.1,133,"Short",8.1,"1",24
224,1971,73,13.2,5,"Action",3.5,"0",54
57229,1986,92,10,75,"Drama",5.2,"0",39
45675,1995,120,19.1,36,"Comedy",8,"1",30
16325,2004,5,8.8,5,"Short",8.7,"1",21
19323,2003,88,17.1,30,"Action",8.5,"1",22
29587,1953,95,10.1,15,"Comedy",8,"1",72
45429,2000,80,10.2,12,"Drama",5.6,"0",25
58599,2000,71,9.2,14,"Drama",4.1,"0",25
1930,1936,10,9.4,58,"Animation",7.8,"1",89
52023,1933,70,14.1,11,"Drama",4.1,"0",92
53869,1967,98,8.3,8,"Drama",2.4,"0",58
25107,1993,100,9.4,21,"Drama",5.1,"0",32
50545,1986,127,18.1,223,"Action",7.4,"1",39
16234,1979,98,12,27,"Drama",2.7,"0",46
58706,1981,93,12,890,"Comedy",8.1,"1",44
3985,1937,19,10,61,"Comedy",8.5,"1",88
45124,1934,86,10.9,8,"Drama",4.4,"0",91
16506,1934,90,12.8,64,"Action",4.6,"0",91
24523,1938,77,11.1,14,"Romance",3.4,"0",87
7349,1991,74,15.7,59,"Action",7.8,"1",34
39136,1986,96,8.2,55,"Comedy",2.4,"0",39
4947,1951,110,14.1,13,"Drama",4.6,"0",74
53099,1993,106,12.5,652,"Action",4.2,"0",32
41349,1993,85,10.2,19,"Drama",4.4,"0",32
10421,1942,67,14.1,6,"Action",3.5,"0",83
29182,1951,78,11.4,6,"Drama",3.4,"0",74
9479,2003,132,14,142,"Documentary",7.1,"1",22
50267,1997,112,13,9433,"Drama",3.5,"0",28
41002,2002,73,12.7,1334,"Action",4.1,"0",23
49184,1965,76,11.6,35,"Action",3.5,"0",60
51561,1970,126,15.7,396,"Comedy",8.1,"1",55
33524,1989,94,13.1,562,"Action",4,"0",36
30494,1958,103,12,107,"Drama",3.5,"0",67
3871,1988,78,13,13,"Action",4,"0",37
6120,1999,112,16,9483,"Comedy",5.1,"0",26
24454,1952,90,13.8,23,"Action",2.5,"0",73
20763,2000,94,12.1,5,"Comedy",7.6,"1",25
39598,1947,88,7.7,10,"Comedy",4.1,"0",78
29222,1933,71,11.5,6,"Drama",4,"0",92
43838,1932,11,13.6,6,"Animation",7.6,"1",93
9086,1977,130,7.1,6,"Documentary",4.6,"0",48
27930,2002,73,6.7,7,"Animation",4.1,"0",23
293,1984,10,11.3,10,"Documentary",7.6,"1",41
7479,1982,87,14.7,368,"Drama",5.7,"0",43
9805,1990,115,11.7,22,"Drama",4.3,"0",35
30271,1933,117,10.7,989,"Drama",4.5,"0",92
49312,1952,84,11.7,98,"Action",4.3,"0",73
26467,2004,90,12.2,322,"Drama",3.6,"0",21
22366,1950,76,13.2,6,"Comedy",8.6,"1",75
48422,1997,98,12.9,7523,"Action",5.1,"0",28
49489,1938,9,10.9,12,"Short",8,"1",87
43663,1994,90,13.8,25,"Documentary",8.6,"1",31
51340,1951,7,13.6,24,"Animation",8,"1",74
27100,2004,20,11.5,31,"Short",8.3,"1",21
27585,2004,64,11.5,5,"Documentary",7.7,"1",21
13575,1970,97,11.7,6,"Drama",4.5,"0",55
33070,1929,19,20.1,100,"Comedy",9.2,"1",96
14261,1936,101,8,639,"Drama",3.8,"0",89
37751,1952,84,12.8,6,"Comedy",4.1,"0",73
3267,1951,77,15.7,80,"Comedy",8.1,"1",74
8565,1945,107,9.9,17,"Drama",3.9,"0",80
20159,1944,64,7.3,32,"Comedy",3.5,"0",81
55197,1990,90,13.6,22,"Drama",3.3,"0",35
27276,1982,109,17.5,37,"Action",8.1,"1",43
26982,2001,114,12.5,27,"Documentary",8.2,"1",24
54195,1947,98,12.1,31,"Drama",3.2,"0",78
20966,2001,14,10,5,"Short",8.3,"1",24
27394,2003,82,19.7,23,"Animation",4.3,"0",22
58262,1951,79,16.9,19,"Comedy",3.5,"0",74
35226,2000,14,14.1,47,"Comedy",7.9,"1",25
2004,1999,96,17.6,642,"Drama",4.8,"0",26
44260,1990,122,10.8,2609,"Action",4.3,"0",35
19200,2003,30,14.1,12,"Drama",8.4,"1",22
2304,2002,92,10.6,5,"Drama",4.4,"0",23
47505,1984,90,6.7,28,"Action",2.8,"0",41
56683,1952,78,13.8,21,"Comedy",8.7,"1",73
10391,1938,78,14.1,21,"Comedy",7.6,"1",87
23869,1988,89,12.6,10,"Action",8.4,"1",37
1820,1976,95,13.1,17,"Action",2.7,"0",49
10915,1984,103,4.5,6839,"Action",4.6,"0",41
19405,1986,101,15.1,26,"Action",4,"0",39
3608,1995,15,6.8,20,"Short",7.9,"1",30
57932,2000,95,19.8,6,"Action",8.1,"1",25
54821,1969,96,9.9,384,"Action",4,"0",56
45313,1976,26,13.8,12,"Short",7.5,"1",49
25110,1989,9,8.1,14,"Animation",4.9,"0",36
52246,1988,118,14.3,116,"Drama",4.3,"0",37
47012,1999,90,14.1,43,"Drama",3.7,"0",26
47626,1997,91,12.1,7,"Drama",4.4,"0",28
33175,1984,102,10.3,6,"Drama",2.4,"0",41
8238,1977,88,15.9,8,"Comedy",8,"1",48
1050,1914,14,19.3,25,"Drama",7.5,"1",111
23723,1998,114,13.4,4382,"Comedy",4.2,"0",27
25952,1934,73,13.3,728,"Comedy",7.4,"1",91
15294,1991,107,8.1,1509,"Comedy",3.6,"0",34
9203,1965,85,9.1,14,"Drama",4.8,"0",60
49059,1987,100,12.8,454,"Action",2.9,"0",38
10704,1968,93,11.7,42,"Drama",5.4,"0",57
38660,1981,79,14.3,10,"Comedy",8.4,"1",44
3660,1996,90,8.3,6,"Drama",3.2,"0",29
35990,1998,81,14.3,8,"Action",4.6,"0",27
55016,1986,89,9.8,37,"Action",4.1,"0",39
48105,1945,113,7.4,115,"Drama",4.7,"0",80
6886,1997,79,9.6,1401,"Comedy",3.1,"0",28
12657,1942,99,18.8,36,"Action",7.6,"1",83
16447,2002,72,9.1,5,"Action",4.7,"0",23
22246,1927,20,7.4,7,"Comedy",8.2,"1",98
14441,1967,83,8.1,7,"Comedy",2.9,"0",58
17849,1966,104,6.9,211,"Comedy",3.7,"0",59
55322,1998,21,8.1,80,"Animation",7.8,"1",27
148,2004,105,13.8,111,"Documentary",7.9,"1",21
55603,1998,75,12.5,43,"Action",5.4,"0",27
46218,1976,95,6.8,163,"Action",3.7,"0",49
11782,1971,91,14.3,67,"Drama",4,"0",54
25345,1997,105,10.9,191,"Drama",2.5,"0",28
29955,1955,72,10.8,26,"Comedy",5.1,"0",70
7233,1965,105,12.1,58,"Drama",3.1,"0",60
1190,1945,6,10.9,53,"Animation",8.1,"1",80
6633,1970,82,10.9,35,"Action",3.9,"0",55
11588,1999,79,19.9,152,"Drama",8.6,"1",26
14036,1991,30,13.7,55,"Short",7.5,"1",34
9514,2004,21,12.2,11,"Drama",8.3,"1",21
30802,2003,29,8.6,10,"Animation",8.4,"1",22
40302,1988,98,8.5,188,"Comedy",3.9,"0",37
58701,1959,69,14,8,"Action",4.3,"0",66
21827,1939,93,8.7,12,"Action",4.2,"0",86
24405,1932,9,14.5,7,"Animation",8.7,"1",93
9899,1973,166,17.2,7,"Action",2.4,"0",52
23636,1939,95,16.4,33,"Comedy",4.6,"0",86
10206,1938,110,10.2,246,"Drama",3.3,"0",87
57386,1994,103,14.7,2884,"Comedy",7.7,"1",31
32535,1972,63,7.6,29,"Action",4.7,"0",53
24468,2001,17,7.8,12,"Drama",7.5,"1",24
7730,1975,94,14,74,"Drama",1.6,"0",50
30217,1994,98,15.3,1222,"Drama",4.2,"0",31
15266,1953,90,11.3,5,"Comedy",8.1,"1",72
48450,1996,85,7.9,118,"Action",4.7,"0",29
55084,2003,86,10.3,12,"Action",3.1,"0",22
384,1962,114,13.9,548,"Drama",3,"0",63
14442,1995,97,16.3,6857,"Comedy",3.3,"0",30
2114,1978,55,13.6,69,"Documentary",7.9,"1",47
49396,1932,109,16.1,97,"Drama",5,"0",93
17356,1984,101,12.1,89,"Action",4.5,"0",41
32977,1960,94,10.5,49,"Comedy",2.4,"0",65
34010,2004,20,15.1,5,"Comedy",7.9,"1",21
28737,1938,97,6.2,4434,"Drama",3.3,"0",87
45529,1969,136,9.4,250,"Comedy",3,"0",56
12714,1978,101,18.9,13,"Action",7.9,"1",47
58435,1982,153,14.9,71,"Drama",2.9,"0",43
18066,2004,5,12.5,6,"Comedy",7.7,"1",21
57534,1949,84,8.6,84,"Drama",2.6,"0",76
33440,1990,94,14.8,18,"Action",3.2,"0",35
4305,1968,106,13.4,598,"Action",3.2,"0",57
39402,2000,84,12.1,37,"Comedy",8.2,"1",25
